order_id,customer_id,product_id,category,channel,quantity,unit_price,discount_pct,status,order_date,region,customer_age,is_new_customer
ORD-002259,CUST-0751,PROD-0274,Deportes,web,3,695.73,0.0,cancelled,2023-04-09,MTY,44,True
ORD-002260,CUST-0715,PROD-0195,Hogar,web,1,112.26,0.0,cancelled,2024-06-20,MTY,68,True
ORD-002261,CUST-1196,PROD-0010,Deportes,social,8,812.12,10.0,completed,2023-06-02,CDMX,37,False
ORD-002262,CUST-0056,PROD-0283,Ropa,mobile,9,3541.51,0.0,pending,2023-09-04,CUN,63,False
ORD-002263,CUST-1281,PROD-0247,Hogar,web,4,1256.01,5.0,cancelled,2023-07-16,CUN,30,False
ORD-002264,CUST-0699,PROD-0027,Alimentos,mobile,6,2369.58,15.0,completed,2024-06-23,GDL,61,True
ORD-002265,CUST-0780,PROD-0199,Ropa,social,9,2976.94,0.0,returned,2023-09-16,QRO,41,False
ORD-002266,CUST-0200,PROD-0194,Libros,mobile,6,4439.86,15.0,cancelled,2023-12-29,GDL,58,False
ORD-002267,CUST-0877,PROD-0065,Ropa,web,9,4449.83,15.0,completed,2023-10-01,PUE,20,True
ORD-002268,CUST-0707,PROD-0221,Juguetes,social,4,3741.38,0.0,cancelled,2024-02-11,GDL,60,False
ORD-002269,CUST-0732,PROD-0219,Alimentos,mobile,8,224.03,0.0,pending,2023-03-22,MTY,27,False
ORD-002270,CUST-0844,PROD-0282,Hogar,marketplace,9,2896.6,25.0,pending,2024-01-18,CUN,18,True
ORD-002271,CUST-0720,PROD-0071,Belleza,mobile,4,3943.59,0.0,returned,2024-02-20,CDMX,66,False
ORD-002272,CUST-0116,PROD-0060,Juguetes,marketplace,5,135.58,15.0,completed,2024-04-15,QRO,30,False
ORD-002273,CUST-1355,PROD-0225,Electronica,marketplace,8,2770.94,5.0,returned,2023-09-07,MTY,31,False
ORD-002274,CUST-0501,PROD-0061,Electronica,mobile,6,4295.93,0.0,returned,2023-08-20,CDMX,50,True
ORD-002275,CUST-0508,PROD-0189,Electronica,web,7,2396.81,0.0,pending,2023-11-04,GDL,19,False
ORD-002276,CUST-0481,PROD-0181,Electronica,marketplace,3,70.33,5.0,completed,2023-03-24,CUN,19,False
ORD-002277,CUST-1328,PROD-0100,Electronica,social,7,104.52,5.0,completed,2023-02-02,CDMX,56,False
ORD-002278,CUST-0640,PROD-0176,Electronica,web,8,2112.35,10.0,pending,2023-04-06,QRO,58,True
ORD-002279,CUST-1214,PROD-0224,Ropa,social,6,817.29,20.0,returned,2024-02-20,CDMX,48,False
ORD-002280,CUST-0174,PROD-0030,Juguetes,social,9,3339.03,15.0,cancelled,2024-01-24,MTY,21,False
ORD-002281,CUST-1410,PROD-0122,Hogar,marketplace,6,3558.56,0.0,cancelled,2024-01-22,CUN,51,True
ORD-002282,CUST-0135,PROD-0119,Ropa,web,9,930.5,20.0,cancelled,2024-05-02,CUN,36,False
ORD-002283,CUST-0625,PROD-0048,Ropa,marketplace,4,4448.24,15.0,completed,2023-02-27,GDL,54,False
ORD-002284,CUST-0235,PROD-0006,Deportes,web,8,2237.44,20.0,returned,2023-01-10,MTY,26,True
ORD-002285,CUST-0692,PROD-0117,Alimentos,web,4,757.09,5.0,cancelled,2023-06-25,PUE,41,False
ORD-002286,CUST-0348,PROD-0212,Ropa,web,2,3833.05,15.0,cancelled,2023-03-26,QRO,30,False
ORD-002287,CUST-0041,PROD-0275,Alimentos,mobile,9,3960.37,5.0,returned,2024-05-26,MTY,61,True
ORD-002288,CUST-1103,PROD-0291,Juguetes,web,5,3214.51,0.0,completed,2024-03-20,QRO,47,False
ORD-002289,CUST-0668,PROD-0024,Electronica,mobile,4,4274.65,25.0,cancelled,2023-12-06,QRO,36,False
ORD-002290,CUST-0077,PROD-0008,Electronica,marketplace,2,3700.0,0.0,pending,2023-04-08,CDMX,58,True
ORD-002291,CUST-0944,PROD-0128,Hogar,marketplace,1,4416.92,0.0,returned,2024-06-24,CUN,27,False
ORD-002292,CUST-1348,PROD-0030,Juguetes,mobile,7,2197.75,20.0,completed,2023-02-13,CDMX,68,False
ORD-002293,CUST-0866,PROD-0040,Juguetes,marketplace,6,3750.61,0.0,returned,2023-08-24,MTY,59,False
ORD-002294,CUST-1164,PROD-0030,Libros,web,2,4998.77,20.0,completed,2023-08-05,PUE,61,False
ORD-002295,CUST-1055,PROD-0065,Ropa,mobile,8,3638.41,10.0,pending,2024-05-01,QRO,31,False
ORD-002296,CUST-0863,PROD-0225,Belleza,mobile,4,615.21,0.0,pending,2023-10-05,MTY,57,False
ORD-002297,CUST-0547,PROD-0093,Belleza,web,8,2615.68,,cancelled,2023-02-17,CDMX,65,False
ORD-002298,CUST-0042,PROD-0145,Belleza,web,7,2957.37,,completed,2023-03-18,GDL,66,False
ORD-002299,CUST-1426,PROD-0023,Hogar,social,5,912.34,5.0,pending,2023-10-15,CUN,37,False
ORD-002300,CUST-0962,PROD-0161,Ropa,web,8,4816.31,20.0,cancelled,2023-02-03,GDL,21,False
ORD-002301,CUST-1205,PROD-0180,Hogar,marketplace,9,919.12,20.0,cancelled,2023-07-03,GDL,55,False
ORD-002302,CUST-0046,PROD-0126,Alimentos,social,5,928.91,0.0,pending,2023-11-19,MTY,61,False
ORD-002303,CUST-0649,PROD-0150,Belleza,web,5,4580.08,0.0,returned,2023-01-17,MTY,67,True
ORD-002304,CUST-0774,PROD-0067,Alimentos,mobile,2,2352.77,20.0,cancelled,2023-08-01,PUE,56,False
ORD-002305,CUST-1169,PROD-0204,Ropa,social,5,362.78,5.0,completed,2023-05-28,CDMX,22,False
ORD-002306,CUST-0800,PROD-0246,Hogar,mobile,3,3011.03,0.0,returned,2024-02-12,CDMX,59,False
ORD-002307,CUST-0661,PROD-0063,Hogar,web,7,3029.04,15.0,completed,2023-03-20,QRO,49,False
ORD-002308,CUST-1173,PROD-0040,Belleza,social,5,369.28,20.0,pending,2023-11-03,QRO,23,True
ORD-002309,CUST-0201,PROD-0040,Electronica,web,8,4863.99,,pending,2023-06-16,CDMX,31,False
ORD-002310,CUST-1001,PROD-0129,Juguetes,web,1,2742.95,5.0,returned,2023-09-04,CDMX,23,False
ORD-002311,CUST-0205,PROD-0279,Libros,mobile,3,2820.99,10.0,cancelled,2024-02-03,GDL,31,False
ORD-002312,CUST-1415,PROD-0106,Alimentos,mobile,3,2624.57,10.0,completed,2023-12-06,MTY,29,True
ORD-002313,CUST-1383,PROD-0254,Electronica,web,9,3073.12,20.0,pending,2024-01-29,,44,False
ORD-002314,CUST-0422,PROD-0183,Libros,mobile,5,1358.28,25.0,pending,2023-05-24,CUN,43,False
ORD-002315,CUST-0689,PROD-0113,Alimentos,web,9,1471.84,5.0,completed,2023-03-22,GDL,29,True
ORD-002316,CUST-1018,PROD-0228,Electronica,social,9,2581.13,15.0,completed,2024-05-27,MTY,25,False
ORD-002317,CUST-1030,PROD-0155,Electronica,web,1,4043.09,25.0,returned,2023-12-21,QRO,27,False
ORD-002318,CUST-1367,PROD-0188,Electronica,web,2,296.83,0.0,returned,2023-02-24,CUN,33,False
ORD-002319,CUST-0696,PROD-0283,Electronica,web,5,3036.85,0.0,pending,2023-04-11,MTY,69,False
ORD-002320,CUST-0342,PROD-0150,Belleza,marketplace,4,4043.55,20.0,returned,2024-03-23,PUE,43,False
ORD-002321,CUST-1260,PROD-0126,Deportes,web,9,826.74,0.0,pending,2023-08-26,CDMX,25,False
ORD-002322,CUST-0614,PROD-0270,Libros,web,7,124.36,0.0,pending,2023-03-19,GDL,58,True
ORD-002323,CUST-0745,PROD-0137,Juguetes,mobile,6,1597.93,0.0,completed,2023-12-15,GDL,62,True
ORD-002324,CUST-0893,PROD-0164,Juguetes,marketplace,7,2961.31,0.0,pending,2024-02-11,QRO,46,True
ORD-002325,CUST-0414,PROD-0278,Ropa,social,1,734.5,0.0,returned,2023-12-01,CUN,37,True
ORD-002326,CUST-1018,PROD-0258,Juguetes,web,1,2159.31,0.0,completed,2023-01-31,QRO,34,False
ORD-002327,CUST-1302,PROD-0054,Belleza,mobile,8,2783.99,25.0,pending,2023-10-07,PUE,36,False
ORD-002328,CUST-0155,PROD-0028,Hogar,web,2,3014.47,10.0,returned,2024-04-06,CUN,34,True
ORD-002329,CUST-1098,PROD-0178,Libros,social,9,1408.34,10.0,cancelled,2024-05-17,GDL,56,True
ORD-002330,CUST-0439,PROD-0211,Libros,web,7,2030.15,0.0,completed,2023-08-22,PUE,18,False
ORD-002331,CUST-0589,PROD-0249,Ropa,social,6,3902.78,10.0,returned,2023-12-31,PUE,69,True
ORD-002332,CUST-0544,PROD-0144,Deportes,social,1,4709.01,10.0,cancelled,2024-01-20,QRO,46,False
ORD-002333,CUST-0098,PROD-0041,Libros,web,1,4316.31,10.0,returned,2024-03-18,PUE,31,True
ORD-002334,CUST-0609,PROD-0105,Hogar,web,2,2843.2,0.0,returned,2023-07-10,CDMX,34,False
ORD-002335,CUST-1175,PROD-0071,Belleza,social,6,2080.95,5.0,returned,2024-01-25,GDL,30,False
ORD-002336,CUST-0824,PROD-0267,Deportes,mobile,6,1698.14,15.0,cancelled,2023-03-29,PUE,46,False
ORD-002337,CUST-0463,PROD-0119,Juguetes,marketplace,2,668.54,10.0,completed,2023-10-30,GDL,51,False
ORD-002338,CUST-1280,PROD-0157,Juguetes,web,1,577.43,10.0,returned,2023-09-10,MTY,44,False
ORD-002339,CUST-0189,PROD-0284,Electronica,marketplace,5,3457.37,5.0,completed,2023-03-17,GDL,63,True
ORD-002340,CUST-1470,PROD-0108,Juguetes,web,5,1335.98,5.0,pending,2023-03-26,CDMX,50,False
ORD-002341,CUST-1185,PROD-0063,Belleza,marketplace,2,1310.58,15.0,returned,2023-10-02,CDMX,46,False
ORD-002342,CUST-0195,PROD-0191,Hogar,social,6,4991.07,0.0,returned,2023-06-07,GDL,54,False
ORD-002343,CUST-1213,PROD-0073,Libros,marketplace,9,980.23,10.0,returned,2024-01-25,CDMX,56,False
ORD-002344,CUST-0690,PROD-0019,Electronica,marketplace,2,782.9,25.0,pending,2023-06-07,GDL,36,False
ORD-002345,CUST-0560,PROD-0121,Electronica,web,2,538.49,15.0,cancelled,2024-02-03,QRO,63,False
ORD-002346,CUST-0138,PROD-0226,Alimentos,web,3,2920.04,0.0,cancelled,2023-11-21,CDMX,41,False
ORD-002347,CUST-1161,PROD-0233,Electronica,web,7,3157.93,0.0,completed,2024-01-05,CUN,31,False
ORD-002348,CUST-1088,PROD-0059,Libros,mobile,6,1857.88,10.0,completed,2023-04-20,,64,True
ORD-002349,CUST-0974,PROD-0011,Deportes,social,8,2700.3,,completed,2023-04-04,GDL,54,False
ORD-002350,CUST-0875,PROD-0256,Deportes,marketplace,8,3952.58,5.0,cancelled,2023-01-06,QRO,22,False
ORD-002351,CUST-0430,PROD-0018,Libros,mobile,6,4099.62,5.0,cancelled,2023-11-12,CDMX,41,True
ORD-002352,CUST-0712,PROD-0139,Alimentos,marketplace,3,4791.66,0.0,cancelled,2024-03-31,GDL,51,True
ORD-002353,CUST-0158,PROD-0143,Juguetes,mobile,3,4130.13,10.0,returned,2024-01-04,CDMX,67,True
ORD-002354,CUST-1335,PROD-0197,Electronica,web,1,2845.97,10.0,cancelled,2023-10-04,CDMX,48,False
ORD-002355,CUST-0619,PROD-0154,Hogar,web,7,939.3,25.0,cancelled,2023-04-15,MTY,47,False
ORD-002356,CUST-1034,PROD-0044,Hogar,social,5,543.83,0.0,returned,2023-05-16,QRO,26,True
ORD-002357,CUST-0615,PROD-0031,Ropa,mobile,4,319.83,15.0,completed,2023-03-31,MTY,44,False
ORD-002358,CUST-0887,PROD-0143,Electronica,social,4,3349.3,5.0,returned,2023-07-11,QRO,45,False
ORD-002359,CUST-1359,PROD-0197,Belleza,web,4,4047.3,5.0,cancelled,2024-03-17,CDMX,59,False
ORD-002360,CUST-1106,PROD-0254,Electronica,social,6,2567.99,15.0,returned,2024-04-04,GDL,43,True
ORD-002361,CUST-0642,PROD-0010,Ropa,mobile,8,320.84,0.0,cancelled,2024-06-08,QRO,35,False
ORD-002362,CUST-0410,PROD-0196,Libros,social,8,2700.58,0.0,completed,2024-02-22,QRO,53,False
ORD-002363,CUST-0849,PROD-0197,Belleza,web,5,4681.96,15.0,cancelled,2023-04-16,QRO,25,False
ORD-002364,CUST-0824,PROD-0228,Ropa,mobile,6,3008.19,5.0,pending,2023-01-27,CDMX,35,False
ORD-002365,CUST-0515,PROD-0023,Electronica,social,4,4056.67,0.0,pending,2023-04-02,QRO,37,False
ORD-002366,CUST-1280,PROD-0115,Belleza,web,9,4010.76,5.0,cancelled,2023-12-29,QRO,49,False
ORD-002367,CUST-1056,PROD-0106,Belleza,social,8,4664.04,5.0,completed,2023-04-06,CUN,46,True
ORD-002368,CUST-0929,PROD-0195,Hogar,web,1,3862.63,20.0,completed,2023-11-29,QRO,66,True
ORD-002369,CUST-1376,PROD-0095,Alimentos,social,2,3751.12,0.0,pending,2024-01-30,CUN,65,False
ORD-002370,CUST-1122,PROD-0221,Alimentos,web,9,1208.81,,completed,2023-01-13,CDMX,35,True
ORD-002371,CUST-0370,PROD-0273,Deportes,web,8,346.63,0.0,cancelled,2023-10-26,QRO,24,True
ORD-002372,CUST-0039,PROD-0027,Deportes,social,3,2612.12,0.0,pending,2024-02-28,PUE,18,False
ORD-002373,CUST-1286,PROD-0157,Libros,mobile,8,665.95,0.0,cancelled,2024-02-02,CUN,45,True
ORD-002374,CUST-1441,PROD-0017,Deportes,mobile,1,4812.87,20.0,completed,2023-03-28,PUE,50,False
ORD-002375,CUST-1058,PROD-0278,Ropa,mobile,4,1485.13,0.0,cancelled,2023-09-06,MTY,67,False
ORD-002376,CUST-0383,PROD-0179,Libros,social,3,4272.07,15.0,completed,2024-06-17,MTY,21,False
ORD-002377,CUST-1182,PROD-0014,Belleza,marketplace,6,1968.74,5.0,cancelled,2023-06-23,GDL,37,True
ORD-002378,CUST-1023,PROD-0173,Deportes,social,7,1649.81,,pending,2024-01-25,GDL,69,True
ORD-002379,CUST-0437,PROD-0135,Hogar,social,4,4679.03,15.0,cancelled,2023-06-23,CDMX,53,True
ORD-002380,CUST-1354,PROD-0111,Ropa,web,7,1848.45,10.0,returned,2023-05-23,QRO,48,True
ORD-002381,CUST-0958,PROD-0015,Hogar,mobile,9,1981.93,20.0,completed,2023-10-03,CDMX,55,True
ORD-002382,CUST-0549,PROD-0175,Libros,social,2,575.15,10.0,returned,2023-11-05,CUN,45,False
ORD-002383,CUST-1307,PROD-0223,Belleza,marketplace,3,3368.71,15.0,pending,2023-10-02,QRO,20,False
ORD-002384,CUST-1092,PROD-0219,Hogar,mobile,5,1479.76,0.0,completed,2024-05-19,QRO,23,False
ORD-002385,CUST-1259,PROD-0030,Belleza,web,3,2948.74,0.0,cancelled,2023-05-30,CDMX,62,False
ORD-002386,CUST-0889,PROD-0056,Libros,social,8,2977.19,10.0,cancelled,2023-03-06,QRO,40,False
ORD-002387,CUST-1160,PROD-0284,Belleza,social,8,3610.04,5.0,returned,2023-06-21,GDL,24,False
ORD-002388,CUST-1489,PROD-0199,Hogar,web,8,3738.95,5.0,cancelled,2024-03-21,CDMX,53,True
ORD-002389,CUST-1284,PROD-0148,Electronica,web,9,2596.54,5.0,cancelled,2023-10-10,CUN,18,False
ORD-002390,CUST-0123,PROD-0274,Deportes,mobile,4,1688.41,0.0,completed,2024-03-07,GDL,23,False
ORD-002391,CUST-1070,PROD-0238,Libros,marketplace,5,4195.38,10.0,completed,2023-11-03,GDL,41,True
ORD-002392,CUST-0411,PROD-0218,Hogar,web,5,1583.83,0.0,returned,2024-05-10,MTY,54,False
ORD-002393,CUST-0747,PROD-0294,Juguetes,marketplace,8,2562.17,25.0,pending,2023-03-20,PUE,62,False
ORD-002394,CUST-0948,PROD-0291,Libros,marketplace,7,2036.2,20.0,completed,2024-01-05,QRO,68,True
ORD-002395,CUST-0303,PROD-0266,Deportes,social,9,4282.64,20.0,completed,2023-09-15,CUN,53,False
ORD-002396,CUST-0493,PROD-0134,Ropa,web,8,2188.0,0.0,completed,2023-09-10,CUN,41,False
ORD-002397,CUST-0309,PROD-0084,Belleza,web,2,1961.19,,returned,2024-05-22,,55,False
ORD-002398,CUST-1404,PROD-0196,Belleza,mobile,4,3464.63,25.0,cancelled,2023-07-20,CDMX,62,False
ORD-002399,CUST-0615,PROD-0240,Ropa,marketplace,6,3032.08,20.0,pending,2024-04-13,PUE,46,False
ORD-002400,CUST-0892,PROD-0122,Alimentos,marketplace,2,580.87,15.0,cancelled,2023-04-20,GDL,54,False
ORD-002401,CUST-0841,PROD-0068,Electronica,mobile,7,2565.44,5.0,cancelled,2023-05-19,GDL,62,True
ORD-002402,CUST-0653,PROD-0008,Libros,mobile,3,3690.62,5.0,returned,2023-11-08,PUE,49,False
ORD-002403,CUST-0132,PROD-0144,Belleza,mobile,3,4960.77,15.0,returned,2023-01-07,CUN,42,False
ORD-002404,CUST-1299,PROD-0141,Libros,social,2,3164.28,0.0,completed,2024-02-10,PUE,27,True
ORD-002405,CUST-0417,PROD-0044,Hogar,mobile,8,1882.95,10.0,returned,2023-12-07,PUE,52,False
ORD-002406,CUST-0845,PROD-0128,Juguetes,mobile,6,1169.45,15.0,returned,2024-01-25,CDMX,42,False
ORD-002407,CUST-0547,PROD-0278,Juguetes,web,1,4370.51,10.0,pending,2023-12-04,MTY,44,True
ORD-002408,CUST-0588,PROD-0152,Belleza,social,1,4082.1,5.0,pending,2024-03-26,CUN,62,False
ORD-002409,CUST-1324,PROD-0173,Electronica,web,7,1207.92,5.0,pending,2023-12-09,CUN,49,True
ORD-002410,CUST-0329,PROD-0293,Hogar,social,8,1043.13,25.0,pending,2024-03-16,CDMX,29,False
ORD-002411,CUST-0526,PROD-0203,Libros,social,5,3589.93,10.0,pending,2023-05-20,PUE,21,False
ORD-002412,CUST-1407,PROD-0020,Deportes,marketplace,5,1609.01,15.0,returned,2023-11-04,CDMX,59,True
ORD-002413,CUST-1232,PROD-0141,Juguetes,social,4,1566.67,10.0,returned,2023-11-25,CDMX,43,False
ORD-002414,CUST-0484,PROD-0186,Juguetes,marketplace,6,803.84,10.0,cancelled,2023-07-25,CUN,20,False
ORD-002415,CUST-0832,PROD-0138,Hogar,social,6,1356.68,10.0,returned,2024-05-05,GDL,34,False
ORD-002416,CUST-0489,PROD-0129,Belleza,social,3,2166.16,5.0,returned,2023-11-18,CUN,26,True
ORD-002417,CUST-0233,PROD-0007,Deportes,web,9,3677.55,5.0,pending,2023-07-01,QRO,46,True
ORD-002418,CUST-0308,PROD-0064,Electronica,social,7,1714.73,5.0,completed,2024-02-12,QRO,18,False
ORD-002419,CUST-0394,PROD-0158,Ropa,social,1,1676.59,0.0,cancelled,2023-11-23,CDMX,35,False
ORD-002420,CUST-0057,PROD-0292,Alimentos,marketplace,7,1460.32,0.0,completed,2023-10-26,QRO,58,False
ORD-002421,CUST-0503,PROD-0165,Libros,web,5,2417.5,0.0,completed,2024-05-17,CDMX,37,False
ORD-002422,CUST-0636,PROD-0136,Belleza,social,5,944.15,20.0,returned,2023-09-06,QRO,58,False
ORD-002423,CUST-0951,PROD-0092,Libros,web,2,2453.87,0.0,completed,2023-11-30,PUE,51,True
ORD-002424,CUST-0995,PROD-0228,Belleza,mobile,4,3535.67,0.0,returned,2024-01-21,MTY,68,True
ORD-002425,CUST-1147,PROD-0237,Belleza,marketplace,6,197.46,0.0,cancelled,2023-10-15,CDMX,45,False
ORD-002426,CUST-0894,PROD-0009,Electronica,mobile,7,98.41,10.0,returned,2024-02-07,MTY,65,False
ORD-002427,CUST-0865,PROD-0226,Deportes,web,5,421.86,0.0,cancelled,2024-01-09,CDMX,52,False
ORD-002428,CUST-1325,PROD-0005,Ropa,marketplace,9,2701.52,5.0,returned,2023-04-27,CDMX,33,False
ORD-002429,CUST-0076,PROD-0239,Juguetes,web,3,4279.55,0.0,cancelled,2023-07-24,GDL,38,False
ORD-002430,CUST-0414,PROD-0019,Deportes,web,1,74.18,15.0,completed,2023-07-04,CUN,30,False
ORD-002431,CUST-0327,PROD-0184,Hogar,social,4,4686.47,25.0,pending,2023-01-28,GDL,52,True
ORD-002432,CUST-0559,PROD-0246,Belleza,marketplace,9,576.08,25.0,pending,2024-04-17,GDL,59,False
ORD-002433,CUST-0280,PROD-0285,Juguetes,mobile,4,4217.82,5.0,returned,2023-08-03,CDMX,49,False
ORD-002434,CUST-0060,PROD-0112,Hogar,social,2,2440.13,10.0,returned,2024-03-24,GDL,67,False
ORD-002435,CUST-0530,PROD-0210,Alimentos,web,5,3313.82,5.0,cancelled,2023-10-26,MTY,55,False
ORD-002436,CUST-0569,PROD-0030,Electronica,web,3,2577.88,0.0,pending,2023-03-12,MTY,23,False
ORD-002437,CUST-1349,PROD-0297,Juguetes,social,9,2411.39,5.0,returned,2024-02-23,QRO,67,False
ORD-002438,CUST-1128,PROD-0041,Electronica,web,4,4182.75,0.0,returned,2024-05-26,MTY,55,True
ORD-002439,CUST-0361,PROD-0142,Belleza,mobile,6,3791.64,15.0,cancelled,2023-05-23,PUE,55,False
ORD-002440,CUST-1320,PROD-0283,Electronica,mobile,2,2442.84,0.0,returned,2023-11-07,CDMX,30,False
ORD-002441,CUST-0087,PROD-0161,Belleza,marketplace,6,602.6,5.0,returned,2023-09-05,PUE,63,True
ORD-002442,CUST-1480,PROD-0033,Deportes,web,3,621.24,5.0,cancelled,2023-09-16,CDMX,56,True
ORD-002443,CUST-0996,PROD-0226,Deportes,marketplace,9,4017.62,5.0,returned,2023-06-07,MTY,30,False
ORD-002444,CUST-0041,PROD-0093,Deportes,mobile,2,2670.48,15.0,pending,2024-03-09,QRO,64,True
ORD-002445,CUST-0114,PROD-0133,Deportes,marketplace,9,2433.87,10.0,cancelled,2024-01-22,PUE,29,False
ORD-002446,CUST-0172,PROD-0142,Juguetes,mobile,5,3418.81,10.0,completed,2023-03-17,PUE,50,False
ORD-002447,CUST-0643,PROD-0133,Deportes,web,8,4301.27,5.0,pending,2024-04-04,MTY,45,False
ORD-002448,CUST-1233,PROD-0254,Belleza,mobile,2,3162.92,0.0,pending,2024-05-05,CDMX,20,False
ORD-002449,CUST-0611,PROD-0066,Juguetes,mobile,6,3826.1,5.0,cancelled,2024-02-15,CUN,35,False
ORD-002450,CUST-0131,PROD-0117,Ropa,marketplace,3,3838.09,25.0,completed,2024-07-01,PUE,43,False
ORD-002451,CUST-0834,PROD-0090,Libros,marketplace,5,1813.49,25.0,pending,2024-06-02,PUE,57,False
ORD-002452,CUST-0745,PROD-0076,Deportes,web,8,1406.71,10.0,cancelled,2024-03-04,MTY,19,False
ORD-002453,CUST-1376,PROD-0026,Hogar,mobile,1,4015.76,0.0,cancelled,2023-02-07,CUN,21,True
ORD-002454,CUST-1347,PROD-0120,Ropa,web,5,1917.04,0.0,returned,2024-01-04,GDL,67,True
ORD-002455,CUST-0185,PROD-0059,Ropa,web,3,4521.51,5.0,cancelled,2023-03-29,MTY,45,True
ORD-002456,CUST-0813,PROD-0020,Ropa,marketplace,4,394.97,20.0,returned,2023-04-22,CUN,45,False
ORD-002457,CUST-1484,PROD-0095,Alimentos,web,2,338.18,10.0,returned,2023-09-12,CUN,42,False
ORD-002458,CUST-0288,PROD-0260,Alimentos,social,9,4638.67,20.0,pending,2023-12-30,PUE,43,False
ORD-002459,CUST-0484,PROD-0226,Ropa,web,3,3259.85,10.0,returned,2023-06-20,GDL,62,False
ORD-002460,CUST-0230,PROD-0297,Electronica,web,2,1929.02,0.0,cancelled,2023-02-15,GDL,64,False
ORD-002461,CUST-1170,PROD-0163,Deportes,marketplace,9,3787.55,0.0,cancelled,2024-02-14,CDMX,19,False
ORD-002462,CUST-1025,PROD-0022,Deportes,mobile,7,3378.02,0.0,completed,2023-12-06,PUE,59,False
ORD-002463,CUST-0248,PROD-0284,Ropa,web,6,2679.45,5.0,pending,2024-03-16,CUN,51,False
ORD-002464,CUST-1069,PROD-0117,Deportes,mobile,1,539.42,0.0,cancelled,2023-04-19,GDL,47,False
ORD-002465,CUST-1361,PROD-0032,Alimentos,web,5,4070.29,10.0,returned,2023-01-11,CDMX,38,True
ORD-002466,CUST-1189,PROD-0133,Deportes,marketplace,3,4336.81,10.0,cancelled,2023-04-11,PUE,61,False
ORD-002467,CUST-1076,PROD-0132,Hogar,web,1,902.24,0.0,completed,2023-09-22,CDMX,54,False
ORD-002468,CUST-0516,PROD-0009,Libros,social,4,4260.03,0.0,cancelled,2023-08-16,GDL,61,False
ORD-002469,CUST-1017,PROD-0181,Juguetes,social,2,4395.34,0.0,returned,2024-06-06,CUN,40,True
ORD-002470,CUST-0185,PROD-0277,Deportes,marketplace,2,2769.67,10.0,cancelled,2024-06-15,PUE,50,False
ORD-002471,CUST-0488,PROD-0023,Electronica,social,3,3298.09,5.0,cancelled,2023-08-15,CUN,19,False
ORD-002472,CUST-1229,PROD-0121,Libros,marketplace,8,1942.07,0.0,pending,2024-04-01,QRO,44,False
ORD-002473,CUST-0251,PROD-0180,Electronica,social,8,1444.87,20.0,completed,2024-01-19,CUN,65,True
ORD-002474,CUST-0642,PROD-0056,Ropa,mobile,7,3623.82,5.0,returned,2024-02-05,CDMX,39,False
ORD-002475,CUST-0675,PROD-0040,Ropa,mobile,6,4316.28,5.0,pending,2024-04-19,CDMX,51,False
ORD-002476,CUST-1197,PROD-0260,Alimentos,marketplace,9,3287.68,10.0,pending,2024-05-27,CUN,33,True
ORD-002477,CUST-0799,PROD-0228,Juguetes,mobile,4,2582.37,15.0,cancelled,2023-06-04,CUN,37,False
ORD-002478,CUST-0484,PROD-0058,Libros,marketplace,1,836.68,10.0,cancelled,2023-12-20,CUN,43,True
ORD-002479,CUST-0867,PROD-0262,Ropa,web,8,314.62,5.0,returned,2023-01-26,CDMX,33,False
ORD-002480,CUST-0447,PROD-0040,Alimentos,web,7,2256.17,0.0,cancelled,2024-05-09,MTY,23,False
ORD-002481,CUST-0296,PROD-0122,Libros,web,7,294.28,15.0,completed,2023-04-18,CUN,62,False
ORD-002482,CUST-0219,PROD-0105,Electronica,marketplace,3,2868.21,5.0,pending,2023-10-30,PUE,61,False
ORD-002483,CUST-0359,PROD-0167,Electronica,web,4,1944.51,10.0,pending,2024-03-01,,40,False
ORD-002484,CUST-0439,PROD-0293,Hogar,web,9,3798.09,20.0,cancelled,2023-03-29,GDL,59,True
ORD-002485,CUST-0563,PROD-0191,Deportes,marketplace,6,1562.96,20.0,completed,2023-04-29,QRO,54,False
ORD-002486,CUST-0901,PROD-0213,Electronica,social,5,2985.26,0.0,cancelled,2023-05-26,QRO,25,True
ORD-002487,CUST-0837,PROD-0037,Electronica,social,3,2711.53,0.0,pending,2023-12-23,PUE,23,False
ORD-002488,CUST-0521,PROD-0219,Ropa,marketplace,9,73.33,0.0,completed,2023-11-16,GDL,54,True
ORD-002489,CUST-1208,PROD-0145,Juguetes,mobile,5,408.33,15.0,returned,2023-12-18,CDMX,69,True
ORD-002490,CUST-0115,PROD-0074,Libros,social,5,1487.32,0.0,completed,2024-04-11,PUE,39,False
ORD-002491,CUST-1005,PROD-0013,Ropa,social,4,4417.06,0.0,completed,2023-07-31,PUE,23,False
ORD-002492,CUST-1093,PROD-0168,Hogar,web,4,777.72,0.0,cancelled,2024-06-17,PUE,49,False
ORD-002493,CUST-0768,PROD-0185,Electronica,marketplace,1,3568.93,0.0,cancelled,2024-05-09,CDMX,34,False
ORD-002494,CUST-1433,PROD-0172,Deportes,social,7,4868.16,0.0,returned,2023-12-23,CDMX,55,False
ORD-002495,CUST-0232,PROD-0209,Libros,mobile,9,3963.31,0.0,pending,2024-05-02,MTY,34,False
ORD-002496,CUST-0649,PROD-0192,Juguetes,marketplace,3,1252.58,10.0,returned,2023-04-10,QRO,54,True
