order_id,customer_id,product_id,category,channel,quantity,unit_price,discount_pct,status,order_date,region,customer_age,is_new_customer,gross_revenue,discount_amount,net_revenue,year,month,quarter,week,day_of_week,is_revenue_positive
ORD-002110,CUST-0143,PROD-0082,Libros,web,1,990.17,0.0,cancelled,2023-05-24,QRO,37,False,990.17,0.0,990.17,2023,5,2,21,Wednesday,False
ORD-002111,CUST-0975,PROD-0119,Electronica,mobile,9,4102.8,0.0,pending,2024-05-30,PUE,52,False,36925.200000000004,0.0,36925.200000000004,2024,5,2,22,Thursday,False
ORD-002112,CUST-1391,PROD-0050,Ropa,web,2,627.61,5.0,cancelled,2023-10-24,CDMX,32,False,1255.22,62.761,1192.459,2023,10,4,43,Tuesday,False
ORD-002113,CUST-0753,PROD-0055,Ropa,mobile,5,3297.21,0.0,pending,2023-08-28,PUE,41,True,16486.05,0.0,16486.05,2023,8,3,35,Monday,False
ORD-002114,CUST-0368,PROD-0256,Hogar,marketplace,5,1738.69,20.0,pending,2023-11-23,GDL,66,True,8693.45,1738.69,6954.76,2023,11,4,47,Thursday,False
ORD-002115,CUST-0027,PROD-0244,Deportes,web,8,3750.19,15.0,pending,2023-11-25,QRO,33,False,30001.52,4500.228,25501.292,2023,11,4,47,Saturday,False
ORD-002116,CUST-1381,PROD-0166,Libros,web,8,2771.33,5.0,completed,2023-08-31,GDL,53,True,22170.64,1108.532,21062.108,2023,8,3,35,Thursday,True
ORD-002117,CUST-1007,PROD-0119,Electronica,social,7,2289.15,10.0,returned,2023-11-06,GDL,28,True,16024.050000000001,1602.405,14421.645,2023,11,4,45,Monday,False
ORD-002118,CUST-1377,PROD-0122,Deportes,web,7,888.64,0.0,pending,2023-05-27,MTY,25,False,6220.48,0.0,6220.48,2023,5,2,21,Saturday,False
ORD-002119,CUST-0216,PROD-0054,Alimentos,mobile,6,3202.27,0.0,returned,2024-06-17,PUE,20,False,19213.62,0.0,19213.62,2024,6,2,25,Monday,False
ORD-002120,CUST-0812,PROD-0090,Libros,marketplace,6,4875.11,20.0,completed,2023-08-15,QRO,36,False,29250.659999999996,5850.132,23400.528,2023,8,3,33,Tuesday,True
ORD-002121,CUST-0898,PROD-0197,Ropa,marketplace,9,4136.74,0.0,completed,2024-02-28,QRO,63,False,37230.659999999996,0.0,37230.659999999996,2024,2,1,9,Wednesday,True
ORD-002122,CUST-1071,PROD-0216,Ropa,web,6,347.04,20.0,cancelled,2023-11-04,CDMX,58,False,2082.2400000000002,416.44800000000004,1665.7920000000001,2023,11,4,44,Saturday,False
ORD-002123,CUST-1349,PROD-0033,Alimentos,marketplace,2,1912.34,5.0,returned,2023-10-09,MTY,20,True,3824.68,191.23399999999998,3633.446,2023,10,4,41,Monday,False
ORD-002124,CUST-1386,PROD-0032,Hogar,social,2,4631.64,0.0,pending,2023-03-04,QRO,53,False,9263.28,0.0,9263.28,2023,3,1,9,Saturday,False
ORD-002125,CUST-0175,PROD-0129,Deportes,web,5,2540.07,5.0,returned,2023-06-29,CDMX,42,False,12700.35,635.0175,12065.3325,2023,6,2,26,Thursday,False
ORD-002126,CUST-0245,PROD-0059,Deportes,web,4,3327.45,5.0,pending,2024-03-13,CDMX,53,True,13309.8,665.49,12644.31,2024,3,1,11,Wednesday,False
ORD-002127,CUST-0294,PROD-0020,Deportes,web,2,4567.37,0.0,returned,2024-05-22,QRO,28,True,9134.74,0.0,9134.74,2024,5,2,21,Wednesday,False
ORD-002128,CUST-0809,PROD-0038,Juguetes,social,3,4375.28,0.0,completed,2023-02-18,CUN,68,False,13125.84,0.0,13125.84,2023,2,1,7,Saturday,True
ORD-002129,CUST-0821,PROD-0227,Ropa,mobile,7,2534.01,10.0,cancelled,2023-12-19,CDMX,33,False,17738.07,1773.807,15964.262999999999,2023,12,4,51,Tuesday,False
ORD-002130,CUST-1424,PROD-0192,Electronica,mobile,8,2216.35,5.0,returned,2024-01-26,CDMX,34,True,17730.8,886.54,16844.26,2024,1,1,4,Friday,False
ORD-002131,CUST-1210,PROD-0016,Belleza,web,6,1731.48,0.0,returned,2024-06-21,MTY,59,False,10388.880000000001,0.0,10388.880000000001,2024,6,2,25,Friday,False
ORD-002132,CUST-0209,PROD-0090,Electronica,marketplace,5,3609.15,0.0,completed,2023-11-23,GDL,41,False,18045.75,0.0,18045.75,2023,11,4,47,Thursday,True
ORD-002133,CUST-0346,PROD-0165,Libros,social,1,1470.58,20.0,returned,2024-03-02,GDL,34,False,1470.58,294.116,1176.464,2024,3,1,9,Saturday,False
ORD-002134,CUST-0133,PROD-0056,Ropa,social,8,1286.94,5.0,pending,2024-02-23,PUE,65,False,10295.52,514.7760000000001,9780.744,2024,2,1,8,Friday,False
ORD-002135,CUST-0745,PROD-0231,Belleza,web,3,1813.44,5.0,completed,2023-06-02,MTY,37,False,5440.32,272.01599999999996,5168.304,2023,6,2,22,Friday,True
ORD-002136,CUST-0408,PROD-0194,Alimentos,web,6,927.21,25.0,pending,2023-11-04,GDL,39,False,5563.26,1390.815,4172.445,2023,11,4,44,Saturday,False
ORD-002137,CUST-0694,PROD-0069,Deportes,web,3,3490.84,0.0,cancelled,2024-01-21,MTY,23,False,10472.52,0.0,10472.52,2024,1,1,3,Sunday,False
ORD-002138,CUST-0411,PROD-0294,Ropa,mobile,7,3100.39,5.0,returned,2023-07-08,PUE,24,True,21702.73,1085.1364999999998,20617.5935,2023,7,3,27,Saturday,False
ORD-002139,CUST-1219,PROD-0285,Juguetes,mobile,7,2440.25,15.0,cancelled,2024-04-29,PUE,31,True,17081.75,2562.2625,14519.4875,2024,4,2,18,Monday,False
ORD-002140,CUST-0828,PROD-0103,Deportes,mobile,9,1982.11,5.0,completed,2023-09-04,CDMX,28,False,17838.989999999998,891.9494999999998,16947.0405,2023,9,3,36,Monday,True
ORD-002141,CUST-0252,PROD-0101,Ropa,social,5,4549.86,0.0,completed,2023-08-19,GDL,29,False,22749.3,0.0,22749.3,2023,8,3,33,Saturday,True
ORD-002142,CUST-0477,PROD-0130,Ropa,web,8,194.16,0.0,cancelled,2023-11-04,CUN,63,False,1553.28,0.0,1553.28,2023,11,4,44,Saturday,False
ORD-002143,CUST-0870,PROD-0252,Belleza,web,8,3857.08,10.0,completed,2023-05-28,CUN,22,False,30856.64,3085.664,27770.976,2023,5,2,21,Sunday,True
ORD-002144,CUST-1486,PROD-0225,Deportes,web,1,4514.45,0.0,pending,2024-04-19,PUE,22,True,4514.45,0.0,4514.45,2024,4,2,16,Friday,False
ORD-002145,CUST-1023,PROD-0147,Electronica,mobile,5,2259.46,20.0,returned,2023-03-01,PUE,37,True,11297.3,2259.46,9037.84,2023,3,1,9,Wednesday,False
ORD-002146,CUST-0571,PROD-0116,Alimentos,mobile,3,2775.92,0.0,completed,2024-02-27,GDL,32,False,8327.76,0.0,8327.76,2024,2,1,9,Tuesday,True
ORD-002147,CUST-1462,PROD-0104,Belleza,mobile,1,4725.1,0.0,completed,2024-03-02,QRO,43,False,4725.1,0.0,4725.1,2024,3,1,9,Saturday,True
ORD-002148,CUST-1192,PROD-0083,Hogar,social,4,1100.77,0.0,pending,2024-06-26,PUE,50,False,4403.08,0.0,4403.08,2024,6,2,26,Wednesday,False
ORD-002149,CUST-1216,PROD-0223,Electronica,web,8,2624.67,10.0,returned,2023-05-18,CDMX,47,False,20997.36,2099.736,18897.624,2023,5,2,20,Thursday,False
ORD-002150,CUST-0560,PROD-0271,Alimentos,marketplace,3,2399.87,20.0,returned,2024-02-02,MTY,41,False,7199.61,1439.9219999999998,5759.688,2024,2,1,5,Friday,False
ORD-002151,CUST-1319,PROD-0099,Deportes,web,2,1329.04,10.0,returned,2023-09-06,PUE,40,True,2658.08,265.808,2392.272,2023,9,3,36,Wednesday,False
ORD-002152,CUST-0820,PROD-0045,Libros,mobile,9,4102.04,20.0,cancelled,2023-09-19,MTY,26,False,36918.36,7383.672,29534.688000000002,2023,9,3,38,Tuesday,False
ORD-002153,CUST-0730,PROD-0299,Juguetes,web,5,4503.02,0.0,pending,2023-07-28,QRO,20,False,22515.100000000002,0.0,22515.100000000002,2023,7,3,30,Friday,False
ORD-002154,CUST-0975,PROD-0013,Ropa,marketplace,7,3920.57,0.0,completed,2023-12-05,PUE,53,False,27443.99,0.0,27443.99,2023,12,4,49,Tuesday,True
ORD-002155,CUST-1366,PROD-0050,Ropa,marketplace,2,1017.03,15.0,returned,2023-03-22,CUN,65,True,2034.06,305.109,1728.951,2023,3,1,12,Wednesday,False
ORD-002156,CUST-1236,PROD-0105,Deportes,web,9,479.41,20.0,completed,2024-04-05,QRO,24,False,4314.6900000000005,862.9380000000002,3451.7520000000004,2024,4,2,14,Friday,True
ORD-002157,CUST-0829,PROD-0018,Belleza,social,9,3046.95,15.0,completed,2024-01-15,MTY,39,False,27422.55,4113.3825,23309.1675,2024,1,1,3,Monday,True
ORD-002158,CUST-0993,PROD-0072,Electronica,social,4,332.62,15.0,completed,2023-04-05,PUE,31,True,1330.48,199.572,1130.908,2023,4,2,14,Wednesday,True
ORD-002159,CUST-1048,PROD-0003,Libros,social,4,3380.49,0.0,pending,2024-07-02,CUN,65,False,13521.96,0.0,13521.96,2024,7,3,27,Tuesday,False
ORD-002160,CUST-0572,PROD-0185,Juguetes,marketplace,6,2675.6,0.0,pending,2023-07-15,QRO,46,False,16053.599999999999,0.0,16053.599999999999,2023,7,3,28,Saturday,False
ORD-002161,CUST-0302,PROD-0209,Juguetes,mobile,6,3330.79,20.0,completed,2023-02-22,CUN,67,True,19984.739999999998,3996.9479999999994,15987.791999999998,2023,2,1,8,Wednesday,True
ORD-002162,CUST-0932,PROD-0291,Alimentos,marketplace,1,2971.35,0.0,pending,2023-10-02,MTY,33,False,2971.35,0.0,2971.35,2023,10,4,40,Monday,False
ORD-002163,CUST-0222,PROD-0280,Hogar,marketplace,9,2142.38,0.0,cancelled,2024-01-22,MTY,65,False,19281.420000000002,0.0,19281.420000000002,2024,1,1,4,Monday,False
ORD-002164,CUST-0251,PROD-0037,Electronica,social,2,1044.34,10.0,pending,2023-02-10,PUE,51,False,2088.68,208.868,1879.812,2023,2,1,6,Friday,False
ORD-002165,CUST-0514,PROD-0175,Ropa,web,5,1563.23,5.0,cancelled,2023-03-16,MTY,27,False,7816.15,390.8075,7425.3425,2023,3,1,11,Thursday,False
ORD-002166,CUST-1003,PROD-0095,Electronica,marketplace,9,2646.28,15.0,pending,2023-07-12,QRO,24,False,23816.52,3572.478,20244.042,2023,7,3,28,Wednesday,False
ORD-002167,CUST-1019,PROD-0271,Belleza,mobile,4,3276.75,0.0,cancelled,2023-08-11,MTY,42,True,13107.0,0.0,13107.0,2023,8,3,32,Friday,False
ORD-002168,CUST-0473,PROD-0255,Deportes,mobile,3,3908.44,15.0,pending,2024-05-05,QRO,44,True,11725.32,1758.7979999999998,9966.522,2024,5,2,18,Sunday,False
ORD-002169,CUST-1287,PROD-0098,Hogar,social,7,3847.5,10.0,completed,2023-08-02,QRO,32,True,26932.5,2693.25,24239.25,2023,8,3,31,Wednesday,True
ORD-002170,CUST-0276,PROD-0107,Hogar,social,6,4864.81,5.0,cancelled,2023-12-07,MTY,49,False,29188.86,1459.443,27729.417,2023,12,4,49,Thursday,False
ORD-002171,CUST-0061,PROD-0293,Deportes,mobile,8,1464.92,5.0,returned,2023-11-07,MTY,45,False,11719.36,585.9680000000001,11133.392,2023,11,4,45,Tuesday,False
ORD-002172,CUST-0204,PROD-0243,Electronica,marketplace,3,402.0,0.0,returned,2023-01-16,CDMX,26,True,1206.0,0.0,1206.0,2023,1,1,3,Monday,False
ORD-002173,CUST-0109,PROD-0257,Hogar,social,5,1761.0,5.0,completed,2023-08-05,MTY,24,False,8805.0,440.25,8364.75,2023,8,3,31,Saturday,True
ORD-002174,CUST-0140,PROD-0181,Deportes,web,4,3729.31,5.0,pending,2023-07-14,MTY,33,False,14917.24,745.862,14171.378,2023,7,3,28,Friday,False
ORD-002175,CUST-1021,PROD-0183,Deportes,web,4,2218.65,5.0,completed,2023-05-01,CUN,43,True,8874.6,443.73,8430.87,2023,5,2,18,Monday,True
ORD-002176,CUST-1389,PROD-0287,Deportes,web,4,4098.05,0.0,completed,2024-05-05,CUN,52,False,16392.2,0.0,16392.2,2024,5,2,18,Sunday,True
ORD-002177,CUST-0055,PROD-0071,Hogar,marketplace,8,2769.17,0.0,cancelled,2023-09-06,CUN,34,False,22153.36,0.0,22153.36,2023,9,3,36,Wednesday,False
ORD-002178,CUST-0367,PROD-0035,Belleza,mobile,6,4652.47,0.0,pending,2023-07-29,CUN,40,False,27914.82,0.0,27914.82,2023,7,3,30,Saturday,False
ORD-002179,CUST-0784,PROD-0225,Alimentos,web,3,4741.92,10.0,cancelled,2024-02-11,PUE,25,False,14225.76,1422.576,12803.184000000001,2024,2,1,6,Sunday,False
ORD-002180,CUST-1239,PROD-0219,Electronica,marketplace,5,393.06,0.0,pending,2023-09-03,GDL,19,False,1965.3,0.0,1965.3,2023,9,3,35,Sunday,False
ORD-002181,CUST-1392,PROD-0193,Alimentos,social,6,2309.25,20.0,cancelled,2023-11-26,QRO,48,False,13855.5,2771.1,11084.4,2023,11,4,47,Sunday,False
ORD-002182,CUST-0670,PROD-0037,Deportes,mobile,5,3067.96,10.0,completed,2023-10-17,CUN,69,False,15339.8,1533.98,13805.82,2023,10,4,42,Tuesday,True
ORD-002183,CUST-0313,PROD-0292,Hogar,marketplace,6,1316.57,15.0,completed,2024-01-25,CUN,49,False,7899.42,1184.913,6714.507,2024,1,1,4,Thursday,True
ORD-002184,CUST-0621,PROD-0041,Electronica,social,8,2065.03,15.0,completed,2024-04-22,CDMX,46,False,16520.24,2478.0360000000005,14042.204000000002,2024,4,2,17,Monday,True
ORD-002185,CUST-1274,PROD-0066,Ropa,mobile,7,3404.52,0.0,pending,2024-06-30,PUE,20,True,23831.64,0.0,23831.64,2024,6,2,26,Sunday,False
ORD-002186,CUST-1277,PROD-0265,Deportes,marketplace,5,1172.33,15.0,completed,2024-01-03,CDMX,25,False,5861.65,879.2475,4982.4025,2024,1,1,1,Wednesday,True
ORD-002187,CUST-0198,PROD-0153,Juguetes,mobile,6,3029.81,5.0,pending,2023-11-12,MTY,19,False,18178.86,908.943,17269.917,2023,11,4,45,Sunday,False
ORD-002188,CUST-0157,PROD-0052,Belleza,marketplace,4,3502.37,20.0,returned,2023-09-25,QRO,48,True,14009.48,2801.8959999999997,11207.583999999999,2023,9,3,39,Monday,False
ORD-002189,CUST-1354,PROD-0061,Libros,social,9,497.96,20.0,cancelled,2024-01-04,MTY,68,False,4481.639999999999,896.3279999999999,3585.3119999999994,2024,1,1,1,Thursday,False
ORD-002190,CUST-1065,PROD-0256,Hogar,web,4,2512.77,0.0,pending,2024-06-09,MTY,66,True,10051.08,0.0,10051.08,2024,6,2,23,Sunday,False
ORD-002191,CUST-1009,PROD-0119,Ropa,social,1,1352.25,0.0,returned,2024-05-24,CDMX,54,False,1352.25,0.0,1352.25,2024,5,2,21,Friday,False
ORD-002192,CUST-0955,PROD-0027,Hogar,social,7,3635.71,5.0,completed,2024-04-22,QRO,37,True,25449.97,1272.4985000000001,24177.4715,2024,4,2,17,Monday,True
ORD-002193,CUST-0414,PROD-0277,Alimentos,mobile,7,988.3,10.0,pending,2023-04-11,GDL,46,True,6918.099999999999,691.81,6226.289999999999,2023,4,2,15,Tuesday,False
ORD-002194,CUST-0602,PROD-0170,Libros,mobile,4,4466.58,0.0,returned,2024-04-25,QRO,34,False,17866.32,0.0,17866.32,2024,4,2,17,Thursday,False
ORD-002195,CUST-1356,PROD-0012,Electronica,marketplace,3,2183.16,0.0,completed,2023-11-24,MTY,27,False,6549.48,0.0,6549.48,2023,11,4,47,Friday,True
ORD-002196,CUST-1020,PROD-0115,Hogar,web,8,1030.12,0.0,returned,2023-07-28,GDL,58,True,8240.96,0.0,8240.96,2023,7,3,30,Friday,False
ORD-002197,CUST-1005,PROD-0149,Juguetes,mobile,5,2218.21,5.0,pending,2024-01-15,CUN,39,False,11091.05,554.5525,10536.4975,2024,1,1,3,Monday,False
ORD-002198,CUST-1034,PROD-0129,Electronica,social,7,2073.28,25.0,cancelled,2023-11-17,MTY,23,True,14512.960000000001,3628.24,10884.720000000001,2023,11,4,46,Friday,False
ORD-002199,CUST-0536,PROD-0200,Hogar,mobile,4,2173.15,15.0,cancelled,2024-02-28,GDL,60,False,8692.6,1303.89,7388.71,2024,2,1,9,Wednesday,False
ORD-002200,CUST-1111,PROD-0184,Libros,social,4,2948.53,5.0,pending,2023-02-16,CUN,51,False,11794.12,589.706,11204.414,2023,2,1,7,Thursday,False
ORD-002201,CUST-0704,PROD-0035,Ropa,social,8,2629.81,5.0,returned,2023-08-15,CUN,48,True,21038.48,1051.924,19986.556,2023,8,3,33,Tuesday,False
ORD-002202,CUST-1108,PROD-0081,Ropa,web,8,791.4,0.0,pending,2023-05-30,MTY,29,False,6331.2,0.0,6331.2,2023,5,2,22,Tuesday,False
ORD-002203,CUST-1120,PROD-0148,Hogar,social,2,374.62,5.0,completed,2023-01-17,GDL,29,True,749.24,37.461999999999996,711.778,2023,1,1,3,Tuesday,True
ORD-002204,CUST-0037,PROD-0039,Deportes,social,2,3660.61,15.0,pending,2023-09-25,CDMX,33,True,7321.22,1098.183,6223.037,2023,9,3,39,Monday,False
ORD-002205,CUST-0065,PROD-0274,Ropa,social,3,2820.6,0.0,cancelled,2024-03-03,PUE,42,False,8461.8,0.0,8461.8,2024,3,1,9,Sunday,False
ORD-002206,CUST-0882,PROD-0295,Hogar,marketplace,3,1827.05,5.0,pending,2023-10-30,CUN,39,False,5481.15,274.0575,5207.0925,2023,10,4,44,Monday,False
ORD-002207,CUST-0244,PROD-0124,Libros,social,1,4051.37,20.0,returned,2023-06-06,QRO,44,False,4051.37,810.2739999999999,3241.096,2023,6,2,23,Tuesday,False
ORD-002208,CUST-0786,PROD-0266,Ropa,mobile,3,1970.89,20.0,pending,2023-07-20,CUN,41,False,5912.67,1182.5339999999999,4730.136,2023,7,3,29,Thursday,False
ORD-002209,CUST-0922,PROD-0257,Libros,mobile,6,3990.03,0.0,completed,2023-12-04,QRO,29,False,23940.18,0.0,23940.18,2023,12,4,49,Monday,True
ORD-002210,CUST-0645,PROD-0160,Deportes,marketplace,8,1563.49,0.0,completed,2023-08-24,GDL,35,False,12507.92,0.0,12507.92,2023,8,3,34,Thursday,True
ORD-002211,CUST-0771,PROD-0205,Hogar,web,6,410.58,0.0,returned,2024-01-24,CDMX,62,False,2463.48,0.0,2463.48,2024,1,1,4,Wednesday,False
ORD-002212,CUST-0907,PROD-0030,Belleza,social,5,4666.57,10.0,completed,2023-09-09,PUE,64,False,23332.85,2333.285,20999.565,2023,9,3,36,Saturday,True
ORD-002213,CUST-0942,PROD-0280,Juguetes,social,4,2003.03,25.0,pending,2024-05-26,CUN,33,False,8012.12,2003.03,6009.09,2024,5,2,21,Sunday,False
ORD-002214,CUST-0074,PROD-0057,Alimentos,social,3,3973.83,0.0,returned,2023-12-12,MTY,21,False,11921.49,0.0,11921.49,2023,12,4,50,Tuesday,False
ORD-002215,CUST-0068,PROD-0299,Hogar,marketplace,4,1431.76,0.0,completed,2023-09-21,CDMX,29,False,5727.04,0.0,5727.04,2023,9,3,38,Thursday,True
ORD-002216,CUST-0363,PROD-0242,Deportes,marketplace,7,3249.51,20.0,completed,2024-05-15,CDMX,66,False,22746.57,4549.314,18197.256,2024,5,2,20,Wednesday,True
ORD-002217,CUST-1141,PROD-0135,Alimentos,social,1,4372.89,10.0,returned,2024-05-17,QRO,50,False,4372.89,437.289,3935.6010000000006,2024,5,2,20,Friday,False
ORD-002218,CUST-1351,PROD-0016,Libros,social,7,256.14,25.0,completed,2024-04-16,CUN,39,False,1792.98,448.245,1344.7350000000001,2024,4,2,16,Tuesday,True
ORD-002219,CUST-0621,PROD-0017,Hogar,web,1,4161.65,0.0,pending,2023-06-22,CUN,35,False,4161.65,0.0,4161.65,2023,6,2,25,Thursday,False
ORD-002220,CUST-1447,PROD-0174,Alimentos,mobile,2,2878.1,5.0,completed,2023-12-27,GDL,65,False,5756.2,287.81,5468.389999999999,2023,12,4,52,Wednesday,True
ORD-002221,CUST-0337,PROD-0216,Belleza,web,4,3056.99,0.0,pending,2023-06-23,CDMX,50,False,12227.96,0.0,12227.96,2023,6,2,25,Friday,False
ORD-002222,CUST-1007,PROD-0134,Juguetes,mobile,1,2639.63,0.0,pending,2023-05-24,MTY,44,False,2639.63,0.0,2639.63,2023,5,2,21,Wednesday,False
ORD-002223,CUST-0883,PROD-0103,Belleza,marketplace,9,4378.65,5.0,cancelled,2024-05-15,MTY,59,False,39407.85,1970.3925,37437.4575,2024,5,2,20,Wednesday,False
ORD-002224,CUST-0276,PROD-0172,Deportes,web,6,265.0,0.0,returned,2023-07-08,PUE,36,False,1590.0,0.0,1590.0,2023,7,3,27,Saturday,False
ORD-002225,CUST-0640,PROD-0031,Electronica,web,1,1342.09,0.0,returned,2023-03-02,MTY,65,False,1342.09,0.0,1342.09,2023,3,1,9,Thursday,False
ORD-002226,CUST-1466,PROD-0072,Deportes,social,1,4385.02,20.0,completed,2024-06-20,CUN,31,False,4385.02,877.0040000000001,3508.0160000000005,2024,6,2,25,Thursday,True
ORD-002227,CUST-0797,PROD-0105,Libros,web,6,3774.11,0.0,pending,2023-02-04,MTY,42,False,22644.66,0.0,22644.66,2023,2,1,5,Saturday,False
ORD-002228,CUST-0999,PROD-0281,Belleza,marketplace,4,137.34,10.0,returned,2023-03-18,MTY,51,True,549.36,54.93600000000001,494.424,2023,3,1,11,Saturday,False
ORD-002229,CUST-0225,PROD-0169,Libros,social,4,2609.18,0.0,returned,2023-02-19,GDL,41,True,10436.72,0.0,10436.72,2023,2,1,7,Sunday,False
ORD-002230,CUST-1166,PROD-0032,Alimentos,marketplace,6,2671.38,15.0,pending,2023-01-07,CDMX,55,False,16028.28,2404.242,13624.038,2023,1,1,1,Saturday,False
ORD-002231,CUST-1383,PROD-0121,Ropa,mobile,7,2034.37,0.0,completed,2024-02-27,GDL,40,False,14240.59,0.0,14240.59,2024,2,1,9,Tuesday,True
ORD-002232,CUST-1005,PROD-0253,Ropa,mobile,9,1522.1,15.0,returned,2023-05-21,CDMX,22,False,13698.9,2054.835,11644.064999999999,2023,5,2,20,Sunday,False
ORD-002233,CUST-1352,PROD-0038,Hogar,mobile,5,3424.54,0.0,completed,2023-08-25,CUN,61,True,17122.7,0.0,17122.7,2023,8,3,34,Friday,True
ORD-002234,CUST-1135,PROD-0289,Electronica,marketplace,9,1078.56,5.0,pending,2023-03-11,GDL,53,False,9707.039999999999,485.352,9221.687999999998,2023,3,1,10,Saturday,False
ORD-002235,CUST-1404,PROD-0019,Deportes,marketplace,4,4004.8,10.0,cancelled,2023-06-04,PUE,41,False,16019.2,1601.92,14417.28,2023,6,2,22,Sunday,False
ORD-002236,CUST-1105,PROD-0178,Ropa,mobile,2,4025.03,0.0,cancelled,2023-01-10,CUN,53,False,8050.06,0.0,8050.06,2023,1,1,2,Tuesday,False
ORD-002237,CUST-1172,PROD-0037,Alimentos,marketplace,3,2105.54,0.0,completed,2023-08-12,PUE,22,False,6316.62,0.0,6316.62,2023,8,3,32,Saturday,True
ORD-002238,CUST-0963,PROD-0214,Libros,web,1,1453.56,20.0,completed,2024-06-01,QRO,56,False,1453.56,290.712,1162.848,2024,6,2,22,Saturday,True
ORD-002239,CUST-0975,PROD-0042,Hogar,marketplace,6,1455.2,20.0,cancelled,2024-04-11,MTY,23,False,8731.2,1746.24,6984.960000000001,2024,4,2,15,Thursday,False
ORD-002240,CUST-1152,PROD-0283,Electronica,social,6,2437.34,0.0,completed,2024-01-18,PUE,62,True,14624.04,0.0,14624.04,2024,1,1,3,Thursday,True
ORD-002241,CUST-0321,PROD-0246,Hogar,social,1,3611.92,0.0,returned,2023-03-03,GDL,53,False,3611.92,0.0,3611.92,2023,3,1,9,Friday,False
ORD-002242,CUST-1038,PROD-0067,Deportes,mobile,3,1826.4,0.0,pending,2024-05-09,CDMX,62,False,5479.200000000001,0.0,5479.200000000001,2024,5,2,19,Thursday,False
ORD-002243,CUST-0115,PROD-0139,Hogar,web,5,3069.71,0.0,returned,2024-05-14,QRO,21,False,15348.55,0.0,15348.55,2024,5,2,20,Tuesday,False
ORD-002244,CUST-0802,PROD-0022,Deportes,mobile,3,1943.3,25.0,cancelled,2023-01-17,CUN,27,True,5829.9,1457.475,4372.424999999999,2023,1,1,3,Tuesday,False
ORD-002245,CUST-0540,PROD-0054,Electronica,web,3,1557.39,5.0,cancelled,2023-01-07,QRO,69,False,4672.17,233.6085,4438.5615,2023,1,1,1,Saturday,False
ORD-002246,CUST-1014,PROD-0019,Ropa,marketplace,3,173.05,5.0,cancelled,2024-06-28,GDL,18,False,519.1500000000001,25.957500000000003,493.1925000000001,2024,6,2,26,Friday,False
ORD-002247,CUST-1211,PROD-0255,Deportes,social,5,69.37,25.0,cancelled,2024-02-26,CUN,38,False,346.85,86.7125,260.13750000000005,2024,2,1,9,Monday,False
ORD-002248,CUST-0774,PROD-0260,Ropa,marketplace,5,1174.68,5.0,returned,2023-01-13,CDMX,57,False,5873.400000000001,293.67,5579.7300000000005,2023,1,1,2,Friday,False
ORD-002249,CUST-1264,PROD-0116,Juguetes,marketplace,4,2061.71,10.0,cancelled,2023-01-18,GDL,56,True,8246.84,824.684,7422.156,2023,1,1,3,Wednesday,False
ORD-002250,CUST-1386,PROD-0180,Ropa,mobile,1,4263.74,0.0,pending,2024-06-26,CUN,54,False,4263.74,0.0,4263.74,2024,6,2,26,Wednesday,False
ORD-002251,CUST-0723,PROD-0221,Belleza,marketplace,5,4002.5,0.0,returned,2023-10-09,MTY,20,False,20012.5,0.0,20012.5,2023,10,4,41,Monday,False
ORD-002252,CUST-0583,PROD-0245,Belleza,marketplace,5,1372.47,5.0,completed,2024-07-02,CUN,64,False,6862.35,343.1175,6519.2325,2024,7,3,27,Tuesday,True
ORD-002253,CUST-0657,PROD-0156,Juguetes,mobile,4,1260.48,0.0,returned,2023-10-21,GDL,48,False,5041.92,0.0,5041.92,2023,10,4,42,Saturday,False
ORD-002254,CUST-0126,PROD-0117,Hogar,web,6,1175.24,0.0,pending,2023-01-18,GDL,44,False,7051.4400000000005,0.0,7051.4400000000005,2023,1,1,3,Wednesday,False
ORD-002255,CUST-0058,PROD-0011,Hogar,social,4,1729.22,0.0,cancelled,2024-05-29,CUN,34,False,6916.88,0.0,6916.88,2024,5,2,22,Wednesday,False
ORD-002256,CUST-1210,PROD-0029,Electronica,marketplace,7,2516.08,0.0,returned,2024-03-16,CDMX,40,False,17612.559999999998,0.0,17612.559999999998,2024,3,1,11,Saturday,False
ORD-002257,CUST-0093,PROD-0014,Libros,marketplace,7,2221.41,5.0,returned,2023-07-03,GDL,30,True,15549.869999999999,777.4934999999999,14772.376499999998,2023,7,3,27,Monday,False
ORD-002258,CUST-0263,PROD-0101,Alimentos,web,2,1130.45,5.0,returned,2023-04-20,CUN,64,False,2260.9,113.045,2147.855,2023,4,2,16,Thursday,False
ORD-002259,CUST-0751,PROD-0274,Deportes,web,3,695.73,0.0,cancelled,2023-04-09,MTY,44,True,2087.19,0.0,2087.19,2023,4,2,14,Sunday,False
ORD-002260,CUST-0715,PROD-0195,Hogar,web,1,112.26,0.0,cancelled,2024-06-20,MTY,68,True,112.26,0.0,112.26,2024,6,2,25,Thursday,False
ORD-002261,CUST-1196,PROD-0010,Deportes,social,8,812.12,10.0,completed,2023-06-02,CDMX,37,False,6496.96,649.696,5847.264,2023,6,2,22,Friday,True
ORD-002262,CUST-0056,PROD-0283,Ropa,mobile,9,3541.51,0.0,pending,2023-09-04,CUN,63,False,31873.590000000004,0.0,31873.590000000004,2023,9,3,36,Monday,False
